Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,Conf_x_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,SOSEM_x,SOSO_x,SOSD_x,Conf_y_x,BPI(O)_x,BPI(D)_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,Conf_x_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,SOSEM_y,SOSO_y,SOSD_y,Conf_y_y,BPI(O)_y,BPI(D)_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y
2015,5,F4,61,1,Wisconsin,71,1,Kentucky,64,17,1,B10,33.72,129.0,95.2,58.7,11.03,109.8,98.8,Big Ten,10.4,11.3,36.0,4.0,72.5,58.2,14.33,10.29,10.53,14.08,24.61,0.2757675438596491,SEC,36.91,121.3,84.4,62.4,8.58,108.7,100.1,SEC,10.3,13.6,38.0,1.0,74.4,54.3,20.05,8.67,11.55,17.18,28.72,0.4377055921052632
2015,5,F4,62,1,Duke,81,7,Michigan St.,61,49,45,ACC,32.48,124.5,92.0,65.8,11.17,110.7,99.5,ACC,16.4,6.0,35.0,4.0,79.3,64.2,15.1,9.87,17.28,7.69,24.97,0.2414108187134504,B10,21.72,116.6,94.9,63.1,10.49,110.3,99.8,Big Ten,7.6,6.2,27.0,12.0,71.1,63.6,7.46,10.0,9.54,7.92,17.46,0.3788200339558574
2015,6,Champ,63,1,Duke,68,1,Wisconsin,63,49,17,ACC,32.48,124.5,92.0,65.8,11.17,110.7,99.5,ACC,16.4,6.0,35.0,4.0,79.3,64.2,15.1,9.87,17.28,7.69,24.97,0.2414108187134504,B10,33.72,129.0,95.2,58.7,11.03,109.8,98.8,Big Ten,10.4,11.3,36.0,4.0,72.5,58.2,14.33,10.29,10.53,14.08,24.61,0.2757675438596491
2016,PI,PI,-4,11,Wichita St.,70,11,Vanderbilt,50,10,65,MVC,22.53,111.3,88.7,66.0,3.61,104.8,101.2,MVC,3.3,11.1,26.0,9.0,72.4,59.0,13.4,4.24,4.0,13.39,17.39,0.0741626794258373,SEC,18.76,113.6,94.9,67.8,8.6,109.2,100.6,SEC,6.0,7.6,19.0,14.0,75.9,67.4,8.52,8.68,7.45,9.75,17.2,-0.2768640350877193
2016,PI,PI,-3,16,Holy Cross,59,16,Southern,55,18,65,Pat,-11.39,97.1,108.5,63.6,-6.09,101.9,108.0,Patriot,-8.2,0.4,15.0,20.0,64.8,69.9,-5.09,-6.11,-11.03,-0.17,-11.2,0.0416666666666667,SWAC,-5.75,100.5,106.3,68.9,-8.52,99.1,107.6,SWAC,-2.5,-0.9,22.0,13.0,72.4,68.7,3.66,-9.37,-5.1,-2.58,-7.68,0.0657894736842105
2016,PI,PI,-2,16,Florida Gulf Coast,96,16,Fairleigh Dickinson,65,34,65,ASun,-0.08,103.6,103.7,67.0,-5.83,104.1,110.0,ASUN,-1.0,0.0,21.0,14.0,77.2,70.7,6.57,-3.82,-1.41,0.63,-0.79,0.9144736842105262,NEC,-10.63,104.4,115.0,71.5,-9.44,98.7,108.1,NEC,2.1,-8.8,18.0,15.0,77.5,78.8,-1.27,-8.31,1.37,-12.27,-10.9,0.1763157894736842
2016,PI,PI,-1,11,Michigan,67,11,Tulsa,62,42,65,B10,14.15,114.6,100.5,65.8,8.96,110.1,101.1,Big Ten,4.1,6.3,23.0,13.0,73.8,67.4,6.39,7.92,5.59,8.15,13.75,0.5723684210526315,Amer,11.5,111.2,99.7,68.4,5.54,107.0,101.4,American,4.1,3.0,20.0,12.0,73.6,69.6,4.03,5.76,5.0,4.79,9.79,0.2527412280701754
2016,1,NW,1,1,Kansas,105,16,Austin Peay,79,1,2,B12,29.67,120.0,90.4,69.0,12.61,111.4,98.8,Big 12,11.8,6.6,33.0,5.0,81.3,67.6,13.66,11.22,14.28,9.59,23.87,0.0206258890469417,OVC,-5.1,104.5,109.6,69.5,-2.92,105.1,108.0,OVC,0.9,-4.2,18.0,18.0,76.1,76.8,-0.69,-2.98,-0.02,-6.02,-6.04,0.068421052631579
2016,1,NW,2,8,Colorado,67,9,Connecticut,74,3,4,P12,12.91,108.8,95.9,69.0,7.51,109.5,102.0,Pac-12,3.9,4.7,22.0,12.0,75.8,70.8,4.97,7.64,4.93,7.1,12.04,-0.2734962406015037,Amer,18.71,111.9,93.2,65.9,6.17,107.6,101.4,American,4.4,9.1,25.0,11.0,73.1,63.5,9.61,6.28,4.41,11.48,15.89,0.384725400457666
2016,1,NW,3,5,Maryland,79,12,South Dakota St.,74,5,6,B10,20.25,116.2,95.9,67.4,8.6,109.2,100.6,Big Ten,6.3,7.0,27.0,9.0,75.7,66.7,9.03,8.31,7.96,8.76,16.71,0.1290045766590389,Sum,9.57,111.4,101.8,68.3,-0.23,104.6,104.8,Summit,3.7,2.6,26.0,8.0,76.2,68.1,8.09,-1.22,3.72,1.71,5.44,-0.331578947368421
2016,1,NW,4,4,California,66,13,Hawaii,77,7,8,P12,18.32,112.5,94.2,68.1,7.65,109.4,101.8,Pac-12,5.1,6.7,23.0,11.0,74.9,67.3,7.53,7.87,6.56,8.84,15.39,-0.1649797570850202,BW,12.16,108.2,96.1,70.6,-2.32,102.5,104.9,Big West,2.3,0.5,28.0,6.0,77.1,66.7,10.38,-1.04,4.61,4.42,9.03,-0.1496710526315789
2016,1,NW,5,6,Arizona,55,11,Wichita St.,65,9,10,P12,20.97,116.8,95.8,68.3,6.66,107.9,101.3,Pac-12,9.6,5.2,25.0,9.0,80.4,68.9,11.56,7.23,10.88,7.9,18.79,-0.1994969040247677,MVC,22.53,111.3,88.7,66.0,3.61,104.8,101.2,MVC,3.3,11.1,26.0,9.0,72.4,59.0,13.4,4.24,4.0,13.39,17.39,0.0741626794258373
2016,1,NW,6,3,Miami FL,79,14,Buffalo,72,11,12,ACC,22.44,119.4,96.9,65.9,11.67,111.6,99.9,ACC,6.7,6.8,27.0,8.0,75.2,67.4,7.83,10.69,8.72,9.8,18.52,-0.2188995215311003,MAC,2.95,105.9,102.9,72.1,0.97,106.5,105.6,MAC,3.9,-2.0,20.0,15.0,77.4,75.3,2.14,0.9,4.5,-3.16,1.34,0.0180921052631579
2016,1,NW,7,7,Iowa,72,10,Temple,70,13,14,B10,20.24,116.1,95.9,68.8,9.12,110.2,101.1,Big Ten,7.4,5.5,22.0,11.0,77.6,69.3,8.3,8.71,9.8,7.21,17.01,-0.1828947368421052,Amer,8.82,107.0,98.1,65.9,6.33,107.8,101.5,American,0.5,5.4,21.0,12.0,68.7,67.6,1.12,6.57,0.52,7.17,7.69,0.0291762013729977
2016,1,NW,8,2,Villanova,86,15,UNC Asheville,56,15,16,BE,32.01,122.8,90.8,66.0,10.74,110.5,99.7,Big East,8.9,11.0,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.2173684210526316,BSth,3.44,103.6,100.1,70.1,-4.12,103.4,107.5,Big South,0.8,1.9,22.0,12.0,75.1,68.0,7.03,-3.25,0.44,0.66,1.1,0.3592105263157895
2016,1,SW,9,1,Oregon,91,16,Holy Cross,52,17,18,P12,22.68,119.1,96.4,68.1,9.06,109.0,100.0,Pac-12,8.3,4.7,31.0,7.0,78.7,68.8,9.89,8.64,10.14,7.91,18.05,0.4038461538461538,Pat,-11.39,97.1,108.5,63.6,-6.09,101.9,108.0,Patriot,-8.2,0.4,15.0,20.0,64.8,69.9,-5.09,-6.11,-11.03,-0.17,-11.2,0.0416666666666667
2016,1,SW,10,8,Saint Joseph's,78,9,Cincinnati,76,19,20,A10,15.37,114.3,98.9,70.2,4.66,107.0,102.3,A 10,6.5,2.2,28.0,8.0,77.2,70.1,7.17,4.93,8.31,3.78,12.1,-0.1439144736842105,Amer,17.06,111.2,94.1,64.0,5.2,107.3,102.1,American,3.3,9.6,22.0,11.0,73.3,63.3,9.94,5.25,4.15,11.04,15.19,-0.2780320366132722
2016,1,SW,11,5,Baylor,75,12,Yale,79,21,22,B12,19.06,118.9,99.8,66.6,11.21,109.7,98.4,Big 12,7.5,4.3,22.0,12.0,77.1,69.6,7.5,9.76,9.63,6.5,16.13,-0.2061403508771929,Ivy,14.33,110.4,96.0,66.0,-0.85,105.5,106.4,Ivy,2.4,8.1,23.0,7.0,74.9,63.8,11.13,-1.03,0.55,8.53,9.08,0.0592105263157895
2016,1,SW,12,4,Duke,93,13,UNC Wilmington,85,23,24,ACC,21.87,121.9,100.0,67.7,11.23,112.0,100.7,ACC,12.1,3.5,25.0,11.0,81.1,72.5,8.64,10.59,13.71,5.52,19.23,0.2414108187134504,CAA,9.21,110.7,101.5,70.3,0.85,105.7,104.9,CAA,4.6,-0.4,25.0,8.0,79.4,72.1,7.3,0.35,6.31,-0.06,6.25,-0.2171052631578947
2016,1,SW,13,6,Texas,72,11,Northern Iowa,75,25,26,B12,16.19,113.0,96.8,65.3,12.54,111.5,99.0,Big 12,2.7,7.0,20.0,13.0,71.4,68.3,3.09,11.71,4.13,10.67,14.8,-0.1256805807622504,MVC,11.13,109.6,98.5,62.9,4.8,106.1,101.3,MVC,-1.5,7.5,23.0,13.0,68.8,64.0,4.78,4.44,-1.06,9.84,8.78,0.078125
2016,1,SW,14,3,Texas A&M,92,14,Green Bay,65,27,28,SEC,21.26,113.8,92.5,67.1,8.48,109.6,101.1,SEC,5.5,7.5,28.0,9.0,76.4,66.4,10.0,8.45,7.66,10.8,18.45,0.0532894736842105,Horz,3.74,108.3,104.6,76.2,0.11,104.4,104.3,Horizon,7.9,-6.6,23.0,13.0,83.7,80.0,3.69,-0.67,10.71,-9.55,1.16,-0.2052631578947368
2016,1,SW,15,7,Oregon St.,67,10,VCU,75,29,30,P12,11.65,110.7,99.1,67.1,9.61,109.8,100.2,Pac-12,1.8,5.0,19.0,13.0,71.9,70.1,1.78,9.26,3.46,6.93,10.39,-0.2675438596491227,A10,17.07,112.1,95.0,69.6,3.82,107.3,103.5,A 10,5.6,5.0,25.0,11.0,77.3,67.8,9.47,4.35,7.19,6.64,13.83,-0.1026315789473684
2016,1,SW,16,2,Oklahoma,82,15,Cal St. Bakersfield,68,31,32,B12,23.78,117.9,94.1,69.8,13.05,111.5,98.5,Big 12,10.1,4.8,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,-0.2283138401559453,WAC,6.26,104.0,97.8,67.6,-6.5,100.6,107.1,WAC,-1.5,3.8,24.0,9.0,72.9,63.8,9.12,-5.15,-2.09,4.67,2.58,-0.0921052631578947
2016,1,NE,17,1,North Carolina,83,16,Florida Gulf Coast,67,33,34,ACC,29.82,124.4,94.6,70.5,11.45,111.7,100.2,ACC,13.8,4.8,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.4583978328173375,ASun,-0.08,103.6,103.7,67.0,-5.83,104.1,110.0,ASUN,-1.0,0.0,21.0,14.0,77.2,70.7,6.57,-3.82,-1.41,0.63,-0.79,0.9144736842105262
2016,1,NE,18,8,USC,69,9,Providence,70,35,36,P12,14.25,113.9,99.7,71.0,7.61,108.7,101.1,Pac-12,7.7,-0.4,21.0,13.0,80.5,74.6,5.88,7.64,11.43,2.1,13.52,-0.0921052631578946,BE,14.49,110.0,95.5,68.4,8.93,109.5,100.6,Big East,3.8,3.6,24.0,11.0,73.6,70.1,3.49,8.46,5.04,6.9,11.94,-0.0055668016194331
2016,1,NE,19,5,Indiana,99,12,Chattanooga,74,37,38,B10,23.05,121.7,98.7,68.2,6.4,108.8,102.4,Big Ten,11.5,4.3,27.0,8.0,82.6,69.9,12.69,6.9,13.68,5.91,19.59,-0.1154970760233918,SC,6.5,107.5,101.0,66.3,-3.18,104.4,107.6,Southern,0.6,3.6,29.0,6.0,75.8,67.5,8.23,-3.46,-0.54,3.78,3.24,0.0160818713450292
2016,1,NE,20,4,Kentucky,85,13,Stony Brook,57,39,40,SEC,25.14,121.8,96.6,67.4,8.37,108.6,100.3,SEC,9.8,6.4,27.0,9.0,79.5,68.1,11.39,8.84,11.92,8.31,20.23,0.4377055921052632,AE,8.13,107.3,99.1,67.2,-5.6,103.3,108.9,Am. East,1.5,6.6,26.0,7.0,76.2,64.1,12.12,-5.28,-1.06,4.81,3.75,-0.2434210526315789
2016,1,NE,21,6,Notre Dame,70,11,Michigan,63,41,42,ACC,16.6,120.6,104.0,64.6,10.75,111.3,100.5,ACC,6.6,4.4,24.0,12.0,75.1,70.6,4.53,9.57,7.63,6.47,14.1,-0.0560941828254847,B10,14.15,114.6,100.5,65.8,8.96,110.1,101.1,Big Ten,4.1,6.3,23.0,13.0,73.8,67.4,6.39,7.92,5.59,8.15,13.75,0.5723684210526315
2016,1,NE,22,3,West Virginia,56,14,Stephen F. Austin,70,43,44,B12,24.45,115.3,90.9,69.5,11.24,110.9,99.6,Big 12,8.9,7.7,26.0,9.0,78.5,66.7,11.83,9.78,10.88,10.73,21.61,0.1641081871345029,Slnd,15.62,112.2,96.6,67.3,-5.88,102.7,108.6,Southland,3.1,6.5,28.0,6.0,80.2,63.3,16.91,-5.47,2.91,6.32,9.23,0.1026315789473684
2016,1,NE,23,7,Wisconsin,47,10,Pittsburgh,43,45,46,B10,16.55,110.1,93.6,63.3,9.57,110.3,100.7,Big Ten,-0.6,10.3,22.0,13.0,67.8,63.8,4.0,9.4,-0.13,13.53,13.4,0.2757675438596491,ACC,16.6,114.9,98.3,65.3,9.06,110.8,101.7,ACC,5.2,7.1,21.0,12.0,75.0,67.3,7.76,8.75,6.32,9.15,15.47,-0.4253289473684211
2016,1,NE,24,2,Xavier,71,15,Weber St.,53,47,48,BE,22.52,117.1,94.6,71.9,8.16,108.2,100.0,Big East,10.1,4.0,28.0,6.0,80.5,70.4,10.15,8.43,12.97,5.6,18.58,0.090080971659919,BSky,2.45,103.4,100.9,66.8,-5.67,103.3,109.0,Big Sky,0.1,2.7,26.0,9.0,76.1,67.0,9.09,-5.13,-2.48,2.66,0.18,0.1644736842105263
2016,1,SE,25,1,Virginia,81,16,Hampton,45,49,50,ACC,29.64,120.6,91.0,61.3,12.67,112.1,99.5,ACC,3.4,15.2,29.0,8.0,71.0,60.1,10.92,11.12,4.12,17.92,22.04,-0.4263157894736841,MEAC,-7.4,99.8,107.2,71.2,-9.75,98.9,108.7,MEAC,-1.2,-4.5,21.0,11.0,73.8,74.1,-0.22,-8.45,-1.41,-7.34,-8.74,0.3592105263157895
2016,1,SE,26,8,Texas Tech,61,9,Butler,71,51,52,B12,13.78,113.2,99.4,66.0,10.66,110.4,99.7,Big 12,2.8,5.1,19.0,13.0,72.0,69.9,2.16,10.25,5.06,7.35,12.41,0.1548582995951417,BE,17.27,118.0,100.7,67.9,8.1,108.5,100.4,Big East,8.6,3.5,22.0,11.0,79.9,71.0,8.91,7.55,11.28,5.18,16.46,0.7289473684210528
2016,1,SE,27,5,Purdue,83,12,Little Rock,85,53,54,B10,23.85,116.9,93.1,67.9,7.43,109.1,101.7,Big Ten,7.7,8.2,26.0,9.0,77.9,65.2,12.71,7.46,10.01,10.16,20.17,-0.3323502722323049,SB,13.24,109.2,96.0,63.4,-0.77,104.2,104.9,Sun Belt,-1.6,9.7,30.0,5.0,71.1,60.8,10.23,-1.76,-3.25,10.37,7.12,0.2713815789473685
2016,1,SE,28,4,Iowa St.,94,13,Iona,81,55,56,B12,20.95,121.2,100.3,71.2,12.05,110.2,98.1,Big 12,12.3,0.5,23.0,12.0,81.8,75.0,6.77,10.16,15.69,1.24,16.93,-0.0864661654135337,MAAC,7.13,110.5,103.4,71.9,-1.78,103.7,105.5,MAAC,6.9,-2.7,22.0,11.0,79.6,74.3,5.36,-1.78,6.73,-3.15,3.59,-0.1864035087719298
2016,1,SE,29,6,Seton Hall,52,11,Gonzaga,68,57,58,BE,18.27,111.1,92.9,69.7,8.55,108.5,100.0,Big East,4.7,6.2,25.0,9.0,74.2,67.8,6.38,8.28,6.27,8.39,14.66,0.1311090225563911,WCC,20.82,116.3,95.5,67.3,3.51,107.3,103.8,WCC,6.4,6.1,28.0,8.0,78.9,65.6,13.33,4.23,8.08,8.84,16.92,0.1331578947368421
2016,1,SE,30,3,Utah,80,14,Fresno St.,69,59,60,P12,16.79,115.6,98.8,65.3,9.79,109.8,100.0,Pac-12,6.3,3.9,27.0,9.0,77.2,69.5,7.67,8.79,7.81,7.69,15.5,0.1813322368421052,MWC,6.63,107.4,100.8,69.0,1.65,105.3,103.7,Mountain West,1.7,0.8,25.0,10.0,75.1,70.7,4.43,2.24,3.14,2.13,5.27,-0.1052631578947368
2016,1,SE,31,7,Dayton,51,10,Syracuse,70,61,62,A10,12.63,106.6,94.0,67.8,3.89,107.3,103.4,A 10,1.6,7.4,25.0,8.0,72.5,65.9,6.58,4.76,2.28,9.06,11.34,-0.0480263157894736,ACC,18.57,112.7,94.1,65.0,10.21,110.9,100.7,ACC,1.5,9.5,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.3881578947368421
2016,1,SE,32,2,Michigan St.,81,15,Middle Tennessee,90,63,64,B10,27.97,123.4,95.5,66.5,7.19,107.5,100.3,Big Ten,10.5,8.1,29.0,6.0,79.8,64.1,15.66,6.94,12.25,10.34,22.59,0.3788200339558574,CUSA,4.76,104.6,99.9,67.6,-0.58,105.5,106.1,C-USA,-2.1,3.4,25.0,10.0,72.5,68.9,3.69,-0.7,-1.76,4.42,2.66,0.311842105263158
2016,2,NW,33,1,Kansas,73,9,Connecticut,61,1,4,B12,29.67,120.0,90.4,69.0,12.61,111.4,98.8,Big 12,11.8,6.6,33.0,5.0,81.3,67.6,13.66,11.22,14.28,9.59,23.87,0.0206258890469417,Amer,18.71,111.9,93.2,65.9,6.17,107.6,101.4,American,4.4,9.1,25.0,11.0,73.1,63.5,9.61,6.28,4.41,11.48,15.89,0.384725400457666
2016,2,NW,34,5,Maryland,73,13,Hawaii,60,5,8,B10,20.25,116.2,95.9,67.4,8.6,109.2,100.6,Big Ten,6.3,7.0,27.0,9.0,75.7,66.7,9.03,8.31,7.96,8.76,16.71,0.1290045766590389,BW,12.16,108.2,96.1,70.6,-2.32,102.5,104.9,Big West,2.3,0.5,28.0,6.0,77.1,66.7,10.38,-1.04,4.61,4.42,9.03,-0.1496710526315789
2016,2,NW,35,3,Miami FL,65,11,Wichita St.,57,11,10,ACC,22.44,119.4,96.9,65.9,11.67,111.6,99.9,ACC,6.7,6.8,27.0,8.0,75.2,67.4,7.83,10.69,8.72,9.8,18.52,-0.2188995215311003,MVC,22.53,111.3,88.7,66.0,3.61,104.8,101.2,MVC,3.3,11.1,26.0,9.0,72.4,59.0,13.4,4.24,4.0,13.39,17.39,0.0741626794258373
2016,2,NW,36,2,Villanova,87,7,Iowa,68,15,13,BE,32.01,122.8,90.8,66.0,10.74,110.5,99.7,Big East,8.9,11.0,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.2173684210526316,B10,20.24,116.1,95.9,68.8,9.12,110.2,101.1,Big Ten,7.4,5.5,22.0,11.0,77.6,69.3,8.3,8.71,9.8,7.21,17.01,-0.1828947368421052
2016,2,SW,37,1,Oregon,69,8,Saint Joseph's,64,17,19,P12,22.68,119.1,96.4,68.1,9.06,109.0,100.0,Pac-12,8.3,4.7,31.0,7.0,78.7,68.8,9.89,8.64,10.14,7.91,18.05,0.4038461538461538,A10,15.37,114.3,98.9,70.2,4.66,107.0,102.3,A 10,6.5,2.2,28.0,8.0,77.2,70.1,7.17,4.93,8.31,3.78,12.1,-0.1439144736842105
2016,2,SW,38,4,Duke,71,12,Yale,64,23,22,ACC,21.87,121.9,100.0,67.7,11.23,112.0,100.7,ACC,12.1,3.5,25.0,11.0,81.1,72.5,8.64,10.59,13.71,5.52,19.23,0.2414108187134504,Ivy,14.33,110.4,96.0,66.0,-0.85,105.5,106.4,Ivy,2.4,8.1,23.0,7.0,74.9,63.8,11.13,-1.03,0.55,8.53,9.08,0.0592105263157895
2016,2,SW,39,3,Texas A&M,92,11,Northern Iowa,88,27,26,SEC,21.26,113.8,92.5,67.1,8.48,109.6,101.1,SEC,5.5,7.5,28.0,9.0,76.4,66.4,10.0,8.45,7.66,10.8,18.45,0.0532894736842105,MVC,11.13,109.6,98.5,62.9,4.8,106.1,101.3,MVC,-1.5,7.5,23.0,13.0,68.8,64.0,4.78,4.44,-1.06,9.84,8.78,0.078125
2016,2,SW,40,2,Oklahoma,85,10,VCU,81,31,30,B12,23.78,117.9,94.1,69.8,13.05,111.5,98.5,Big 12,10.1,4.8,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,-0.2283138401559453,A10,17.07,112.1,95.0,69.6,3.82,107.3,103.5,A 10,5.6,5.0,25.0,11.0,77.3,67.8,9.47,4.35,7.19,6.64,13.83,-0.1026315789473684
2016,2,NE,41,1,North Carolina,85,9,Providence,66,33,36,ACC,29.82,124.4,94.6,70.5,11.45,111.7,100.2,ACC,13.8,4.8,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.4583978328173375,BE,14.49,110.0,95.5,68.4,8.93,109.5,100.6,Big East,3.8,3.6,24.0,11.0,73.6,70.1,3.49,8.46,5.04,6.9,11.94,-0.0055668016194331
2016,2,NE,42,4,Kentucky,67,5,Indiana,73,39,37,SEC,25.14,121.8,96.6,67.4,8.37,108.6,100.3,SEC,9.8,6.4,27.0,9.0,79.5,68.1,11.39,8.84,11.92,8.31,20.23,0.4377055921052632,B10,23.05,121.7,98.7,68.2,6.4,108.8,102.4,Big Ten,11.5,4.3,27.0,8.0,82.6,69.9,12.69,6.9,13.68,5.91,19.59,-0.1154970760233918
2016,2,NE,43,6,Notre Dame,76,14,Stephen F. Austin,75,41,44,ACC,16.6,120.6,104.0,64.6,10.75,111.3,100.5,ACC,6.6,4.4,24.0,12.0,75.1,70.6,4.53,9.57,7.63,6.47,14.1,-0.0560941828254847,Slnd,15.62,112.2,96.6,67.3,-5.88,102.7,108.6,Southland,3.1,6.5,28.0,6.0,80.2,63.3,16.91,-5.47,2.91,6.32,9.23,0.1026315789473684
2016,2,NE,44,2,Xavier,63,7,Wisconsin,66,47,45,BE,22.52,117.1,94.6,71.9,8.16,108.2,100.0,Big East,10.1,4.0,28.0,6.0,80.5,70.4,10.15,8.43,12.97,5.6,18.58,0.090080971659919,B10,16.55,110.1,93.6,63.3,9.57,110.3,100.7,Big Ten,-0.6,10.3,22.0,13.0,67.8,63.8,4.0,9.4,-0.13,13.53,13.4,0.2757675438596491
2016,2,SE,45,1,Virginia,77,9,Butler,69,49,52,ACC,29.64,120.6,91.0,61.3,12.67,112.1,99.5,ACC,3.4,15.2,29.0,8.0,71.0,60.1,10.92,11.12,4.12,17.92,22.04,-0.4263157894736841,BE,17.27,118.0,100.7,67.9,8.1,108.5,100.4,Big East,8.6,3.5,22.0,11.0,79.9,71.0,8.91,7.55,11.28,5.18,16.46,0.7289473684210528
2016,2,SE,46,4,Iowa St.,78,12,Little Rock,61,55,54,B12,20.95,121.2,100.3,71.2,12.05,110.2,98.1,Big 12,12.3,0.5,23.0,12.0,81.8,75.0,6.77,10.16,15.69,1.24,16.93,-0.0864661654135337,SB,13.24,109.2,96.0,63.4,-0.77,104.2,104.9,Sun Belt,-1.6,9.7,30.0,5.0,71.1,60.8,10.23,-1.76,-3.25,10.37,7.12,0.2713815789473685
2016,2,SE,47,3,Utah,59,11,Gonzaga,82,59,58,P12,16.79,115.6,98.8,65.3,9.79,109.8,100.0,Pac-12,6.3,3.9,27.0,9.0,77.2,69.5,7.67,8.79,7.81,7.69,15.5,0.1813322368421052,WCC,20.82,116.3,95.5,67.3,3.51,107.3,103.8,WCC,6.4,6.1,28.0,8.0,78.9,65.6,13.33,4.23,8.08,8.84,16.92,0.1331578947368421
2016,2,SE,48,10,Syracuse,75,15,Middle Tennessee,50,62,64,ACC,18.57,112.7,94.1,65.0,10.21,110.9,100.7,ACC,1.5,9.5,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.3881578947368421,CUSA,4.76,104.6,99.9,67.6,-0.58,105.5,106.1,C-USA,-2.1,3.4,25.0,10.0,72.5,68.9,3.69,-0.7,-1.76,4.42,2.66,0.311842105263158
2016,3,NW,49,1,Kansas,79,5,Maryland,63,1,5,B12,29.67,120.0,90.4,69.0,12.61,111.4,98.8,Big 12,11.8,6.6,33.0,5.0,81.3,67.6,13.66,11.22,14.28,9.59,23.87,0.0206258890469417,B10,20.25,116.2,95.9,67.4,8.6,109.2,100.6,Big Ten,6.3,7.0,27.0,9.0,75.7,66.7,9.03,8.31,7.96,8.76,16.71,0.1290045766590389
2016,3,NW,50,2,Villanova,92,3,Miami FL,69,15,11,BE,32.01,122.8,90.8,66.0,10.74,110.5,99.7,Big East,8.9,11.0,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.2173684210526316,ACC,22.44,119.4,96.9,65.9,11.67,111.6,99.9,ACC,6.7,6.8,27.0,8.0,75.2,67.4,7.83,10.69,8.72,9.8,18.52,-0.2188995215311003
2016,3,SW,51,1,Oregon,82,4,Duke,68,17,23,P12,22.68,119.1,96.4,68.1,9.06,109.0,100.0,Pac-12,8.3,4.7,31.0,7.0,78.7,68.8,9.89,8.64,10.14,7.91,18.05,0.4038461538461538,ACC,21.87,121.9,100.0,67.7,11.23,112.0,100.7,ACC,12.1,3.5,25.0,11.0,81.1,72.5,8.64,10.59,13.71,5.52,19.23,0.2414108187134504
2016,3,SW,52,2,Oklahoma,77,3,Texas A&M,63,31,27,B12,23.78,117.9,94.1,69.8,13.05,111.5,98.5,Big 12,10.1,4.8,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,-0.2283138401559453,SEC,21.26,113.8,92.5,67.1,8.48,109.6,101.1,SEC,5.5,7.5,28.0,9.0,76.4,66.4,10.0,8.45,7.66,10.8,18.45,0.0532894736842105
2016,3,NE,53,1,North Carolina,101,5,Indiana,86,33,37,ACC,29.82,124.4,94.6,70.5,11.45,111.7,100.2,ACC,13.8,4.8,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.4583978328173375,B10,23.05,121.7,98.7,68.2,6.4,108.8,102.4,Big Ten,11.5,4.3,27.0,8.0,82.6,69.9,12.69,6.9,13.68,5.91,19.59,-0.1154970760233918
2016,3,NE,54,6,Notre Dame,61,7,Wisconsin,56,41,45,ACC,16.6,120.6,104.0,64.6,10.75,111.3,100.5,ACC,6.6,4.4,24.0,12.0,75.1,70.6,4.53,9.57,7.63,6.47,14.1,-0.0560941828254847,B10,16.55,110.1,93.6,63.3,9.57,110.3,100.7,Big Ten,-0.6,10.3,22.0,13.0,67.8,63.8,4.0,9.4,-0.13,13.53,13.4,0.2757675438596491
2016,3,SE,55,1,Virginia,84,4,Iowa St.,71,49,55,ACC,29.64,120.6,91.0,61.3,12.67,112.1,99.5,ACC,3.4,15.2,29.0,8.0,71.0,60.1,10.92,11.12,4.12,17.92,22.04,-0.4263157894736841,B12,20.95,121.2,100.3,71.2,12.05,110.2,98.1,Big 12,12.3,0.5,23.0,12.0,81.8,75.0,6.77,10.16,15.69,1.24,16.93,-0.0864661654135337
2016,3,SE,56,10,Syracuse,63,11,Gonzaga,60,62,58,ACC,18.57,112.7,94.1,65.0,10.21,110.9,100.7,ACC,1.5,9.5,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.3881578947368421,WCC,20.82,116.3,95.5,67.3,3.51,107.3,103.8,WCC,6.4,6.1,28.0,8.0,78.9,65.6,13.33,4.23,8.08,8.84,16.92,0.1331578947368421
